Date,LATITUDE,LONGITUDE,RAINFALL
2023-04-05,29.0,78.25,0.0
2023-04-05,29.0,78.5,0.0
2023-04-05,29.0,78.75,0.0
2023-04-05,29.0,79.0,0.0
2023-04-05,29.0,79.25,0.0
2023-04-05,29.0,79.5,0.0
2023-04-05,29.0,79.75,0.03757023066282272
2023-04-05,29.0,80.0,0.09632398933172226
2023-04-05,29.0,80.25,
2023-04-05,29.0,80.5,
2023-04-05,29.0,80.75,
2023-04-05,29.0,81.0,
2023-04-05,29.25,77.75,0.0
2023-04-05,29.25,78.0,0.0
2023-04-05,29.25,78.25,0.0
2023-04-05,29.25,78.5,0.0
2023-04-05,29.25,78.75,0.0
2023-04-05,29.25,79.0,0.0
2023-04-05,29.25,79.25,0.056340865790843964
2023-04-05,29.25,79.5,0.7946032881736755
2023-04-05,29.25,79.75,1.6245133876800537
2023-04-05,29.25,80.0,0.9619107842445374
2023-04-05,29.25,80.25,0.583315372467041
2023-04-05,29.25,80.5,
2023-04-05,29.25,80.75,
2023-04-05,29.25,81.0,
2023-04-05,29.5,77.75,0.0
2023-04-05,29.5,78.0,0.0
2023-04-05,29.5,78.25,0.0
2023-04-05,29.5,78.5,0.0
2023-04-05,29.5,78.75,0.0
2023-04-05,29.5,79.0,0.0
2023-04-05,29.5,79.25,0.11379238218069077
2023-04-05,29.5,79.5,1.701476812362671
2023-04-05,29.5,79.75,1.7053719758987427
2023-04-05,29.5,80.0,0.28337714076042175
2023-04-05,29.5,80.25,1.3988568782806396
2023-04-05,29.5,80.5,
2023-04-05,29.5,80.75,
2023-04-05,29.5,81.0,
2023-04-05,29.75,77.75,0.0
2023-04-05,29.75,78.0,0.0
2023-04-05,29.75,78.25,0.0
2023-04-05,29.75,78.5,0.0
2023-04-05,29.75,78.75,0.0
2023-04-05,29.75,79.0,0.0
2023-04-05,29.75,79.25,0.0
2023-04-05,29.75,79.5,4.2108612060546875
2023-04-05,29.75,79.75,1.767012596130371
2023-04-05,29.75,80.0,1.5617998838424683
2023-04-05,29.75,80.25,2.0593607425689697
2023-04-05,29.75,80.5,
2023-04-05,29.75,80.75,
2023-04-05,29.75,81.0,
2023-04-05,30.0,77.75,0.0
2023-04-05,30.0,78.0,0.0
2023-04-05,30.0,78.25,0.0
2023-04-05,30.0,78.5,0.2847403883934021
2023-04-05,30.0,78.75,1.001538872718811
2023-04-05,30.0,79.0,0.18602702021598816
2023-04-05,30.0,79.25,0.0
2023-04-05,30.0,79.5,1.2908917665481567
2023-04-05,30.0,79.75,0.0
2023-04-05,30.0,80.0,0.3517926335334778
2023-04-05,30.0,80.25,1.8020038604736328
2023-04-05,30.0,80.5,1.881065845489502
2023-04-05,30.0,80.75,
2023-04-05,30.0,81.0,
2023-04-05,30.25,77.75,0.0
2023-04-05,30.25,78.0,0.0
2023-04-05,30.25,78.25,5.511566638946533
2023-04-05,30.25,78.5,1.211896538734436
2023-04-05,30.25,78.75,1.8905208110809326
2023-04-05,30.25,79.0,1.0608980655670166
2023-04-05,30.25,79.25,1.8132948875427246
2023-04-05,30.25,79.5,2.2292661666870117
2023-04-05,30.25,79.75,0.0
2023-04-05,30.25,80.0,0.0
2023-04-05,30.25,80.25,0.8465179204940796
2023-04-05,30.25,80.5,1.4288346767425537
2023-04-05,30.25,80.75,1.6484346389770508
2023-04-05,30.25,81.0,1.9074710607528687
2023-04-05,30.5,77.75,0.47487273812294006
2023-04-05,30.5,78.0,0.20336830615997314
2023-04-05,30.5,78.25,0.033253688365221024
2023-04-05,30.5,78.5,2.6057608127593994
2023-04-05,30.5,78.75,1.6722004413604736
2023-04-05,30.5,79.0,1.0553783178329468
2023-04-05,30.5,79.25,3.3802237510681152
2023-04-05,30.5,79.5,3.3851542472839355
2023-04-05,30.5,79.75,2.0990076065063477
2023-04-05,30.5,80.0,0.39951685070991516
2023-04-05,30.5,80.25,0.5763270854949951
2023-04-05,30.5,80.5,1.08840811252594
2023-04-05,30.5,80.75,1.4147547483444214
2023-04-05,30.5,81.0,
2023-04-05,30.75,77.75,2.732935667037964
2023-04-05,30.75,78.0,1.4350769519805908
2023-04-05,30.75,78.25,0.0
2023-04-05,30.75,78.5,3.0800392627716064
2023-04-05,30.75,78.75,7.764897346496582
2023-04-05,30.75,79.0,2.627638816833496
2023-04-05,30.75,79.25,2.7853710651397705
2023-04-05,30.75,79.5,3.1955149173736572
2023-04-05,30.75,79.75,2.6899619102478027
2023-04-05,30.75,80.0,1.3624892234802246
2023-04-05,30.75,80.25,0.4659442901611328
2023-04-05,30.75,80.5,
2023-04-05,30.75,80.75,
2023-04-05,30.75,81.0,
2023-04-05,31.0,77.75,2.850551128387451
2023-04-05,31.0,78.0,3.6215274333953857
2023-04-05,31.0,78.25,2.3896305561065674
2023-04-05,31.0,78.5,5.785089492797852
2023-04-05,31.0,78.75,6.64829683303833
2023-04-05,31.0,79.0,5.62962007522583
2023-04-05,31.0,79.25,2.5042059421539307
2023-04-05,31.0,79.5,2.846022367477417
2023-04-05,31.0,79.75,2.7915947437286377
2023-04-05,31.0,80.0,2.448660373687744
2023-04-05,31.0,80.25,
2023-04-05,31.0,80.5,
2023-04-05,31.0,80.75,
2023-04-05,31.0,81.0,
2023-04-05,31.25,77.75,8.611616134643555
2023-04-05,31.25,78.0,4.115810871124268
2023-04-05,31.25,78.25,3.7430498600006104
2023-04-05,31.25,78.5,6.2106781005859375
2023-04-05,31.25,78.75,5.436386585235596
2023-04-05,31.25,79.0,4.469444751739502
2023-04-05,31.25,79.25,4.393232822418213
2023-04-05,31.25,79.5,2.8009095191955566
2023-04-05,31.25,79.75,
2023-04-05,31.25,80.0,
2023-04-05,31.25,80.25,
2023-04-05,31.25,80.5,
2023-04-05,31.25,80.75,
2023-04-05,31.25,81.0,
2023-04-06,28.75,77.75,0.0
2023-04-06,28.75,78.0,0.0
2023-04-06,28.75,78.25,0.0
2023-04-06,28.75,78.5,0.0
2023-04-06,28.75,78.75,0.0
2023-04-06,28.75,79.0,0.0
2023-04-06,28.75,79.25,0.0
2023-04-06,28.75,79.5,0.0
2023-04-06,28.75,79.75,0.0
2023-04-06,28.75,80.0,0.0
2023-04-06,28.75,80.25,0.0
2023-04-06,28.75,80.5,0.0
2023-04-06,28.75,80.75,0.0
2023-04-06,28.75,81.0,
2023-04-06,29.0,77.75,0.0
2023-04-06,29.0,78.0,0.0
2023-04-06,29.0,78.25,0.0
2023-04-06,29.0,78.5,0.0
2023-04-06,29.0,78.75,0.0
2023-04-06,29.0,79.0,0.0
2023-04-06,29.0,79.25,0.0
2023-04-06,29.0,79.5,0.0
2023-04-06,29.0,79.75,0.0
2023-04-06,29.0,80.0,0.0
2023-04-06,29.0,80.25,
2023-04-06,29.0,80.5,
2023-04-06,29.0,80.75,
2023-04-06,29.0,81.0,
2023-04-06,29.25,77.75,0.0
2023-04-06,29.25,78.0,0.0
2023-04-06,29.25,78.25,0.0
2023-04-06,29.25,78.5,0.0
2023-04-06,29.25,78.75,0.0
2023-04-06,29.25,79.0,0.0
2023-04-06,29.25,79.25,0.0
2023-04-06,29.25,79.5,0.0
2023-04-06,29.25,79.75,0.0
2023-04-06,29.25,80.0,0.0
2023-04-06,29.25,80.25,0.0
2023-04-06,29.25,80.5,
2023-04-06,29.25,80.75,
2023-04-06,29.25,81.0,
2023-04-06,29.5,77.75,0.0
2023-04-06,29.5,78.0,0.0
2023-04-06,29.5,78.25,0.0
2023-04-06,29.5,78.5,0.0
2023-04-06,29.5,78.75,0.0
2023-04-06,29.5,79.0,0.0
2023-04-06,29.5,79.25,0.0
2023-04-06,29.5,79.5,0.0
2023-04-06,29.5,79.75,0.0
2023-04-06,29.5,80.0,0.0
2023-04-06,29.5,80.25,0.0
2023-04-06,29.5,80.5,
2023-04-06,29.5,80.75,
2023-04-06,29.5,81.0,
2023-04-06,29.75,77.75,0.0
2023-04-06,29.75,78.0,0.0
2023-04-06,29.75,78.25,0.0
2023-04-06,29.75,78.5,0.0
2023-04-06,29.75,78.75,0.0
2023-04-06,29.75,79.0,0.0
2023-04-06,29.75,79.25,0.0
2023-04-06,29.75,79.5,0.0
2023-04-06,29.75,79.75,0.0
2023-04-06,29.75,80.0,0.0
2023-04-06,29.75,80.25,0.0
2023-04-06,29.75,80.5,
2023-04-06,29.75,80.75,
2023-04-06,29.75,81.0,
2023-04-06,30.0,77.75,0.0
2023-04-06,30.0,78.0,0.0
2023-04-06,30.0,78.25,0.0
2023-04-06,30.0,78.5,0.0
2023-04-06,30.0,78.75,0.0
2023-04-06,30.0,79.0,0.0
2023-04-06,30.0,79.25,0.0
2023-04-06,30.0,79.5,0.0
2023-04-06,30.0,79.75,0.0
2023-04-06,30.0,80.0,0.0
2023-04-06,30.0,80.25,0.0
2023-04-06,30.0,80.5,0.0
2023-04-06,30.0,80.75,
2023-04-06,30.0,81.0,
2023-04-06,30.25,77.75,0.0
2023-04-06,30.25,78.0,0.0
2023-04-06,30.25,78.25,0.0
2023-04-06,30.25,78.5,0.0
2023-04-06,30.25,78.75,0.0
2023-04-06,30.25,79.0,0.0
2023-04-06,30.25,79.25,0.0
2023-04-06,30.25,79.5,0.0
2023-04-06,30.25,79.75,0.0
2023-04-06,30.25,80.0,0.0
2023-04-06,30.25,80.25,0.0
2023-04-06,30.25,80.5,0.0
2023-04-06,30.25,80.75,0.0
2023-04-06,30.25,81.0,0.0
2023-04-06,30.5,77.75,0.0
2023-04-06,30.5,78.0,0.0
2023-04-06,30.5,78.25,0.0
2023-04-06,30.5,78.5,0.0
2023-04-06,30.5,78.75,0.0
2023-04-06,30.5,79.0,0.0
2023-04-06,30.5,79.25,0.0
2023-04-06,30.5,79.5,0.0
2023-04-06,30.5,79.75,0.0
2023-04-06,30.5,80.0,0.0
2023-04-06,30.5,80.25,0.0
2023-04-06,30.5,80.5,0.0
2023-04-06,30.5,80.75,0.0
2023-04-06,30.5,81.0,
2023-04-06,30.75,77.75,0.0
2023-04-06,30.75,78.0,0.0
2023-04-06,30.75,78.25,0.0
2023-04-06,30.75,78.5,0.0
2023-04-06,30.75,78.75,0.0
2023-04-06,30.75,79.0,0.0
2023-04-06,30.75,79.25,0.0
2023-04-06,30.75,79.5,0.0
2023-04-06,30.75,79.75,0.0
2023-04-06,30.75,80.0,0.0
2023-04-06,30.75,80.25,0.0
2023-04-06,30.75,80.5,
2023-04-06,30.75,80.75,
2023-04-06,30.75,81.0,
2023-04-06,31.0,77.75,0.0
2023-04-06,31.0,78.0,0.0
2023-04-06,31.0,78.25,0.0
2023-04-06,31.0,78.5,0.0
2023-04-06,31.0,78.75,0.0
2023-04-06,31.0,79.0,0.0
2023-04-06,31.0,79.25,0.0
2023-04-06,31.0,79.5,0.0
2023-04-06,31.0,79.75,0.0
2023-04-06,31.0,80.0,0.0
2023-04-06,31.0,80.25,
2023-04-06,31.0,80.5,
2023-04-06,31.0,80.75,
2023-04-06,31.0,81.0,
2023-04-06,31.25,77.75,0.0
2023-04-06,31.25,78.0,0.030371764674782753
2023-04-06,31.25,78.25,0.08399830013513565
2023-04-06,31.25,78.5,0.0420069545507431
2023-04-06,31.25,78.75,0.01750478707253933
2023-04-06,31.25,79.0,0.0
2023-04-06,31.25,79.25,0.0
2023-04-06,31.25,79.5,0.0
2023-04-06,31.25,79.75,
2023-04-06,31.25,80.0,
2023-04-06,31.25,80.25,
2023-04-06,31.25,80.5,
2023-04-06,31.25,80.75,
2023-04-06,31.25,81.0,
2023-04-07,28.75,77.75,0.0
2023-04-07,28.75,78.0,0.0
2023-04-07,28.75,78.25,0.0
2023-04-07,28.75,78.5,0.0
2023-04-07,28.75,78.75,0.0
2023-04-07,28.75,79.0,0.0
2023-04-07,28.75,79.25,0.0
2023-04-07,28.75,79.5,0.0
2023-04-07,28.75,79.75,0.0
2023-04-07,28.75,80.0,0.0
2023-04-07,28.75,80.25,0.0
2023-04-07,28.75,80.5,0.0
2023-04-07,28.75,80.75,0.0
2023-04-07,28.75,81.0,
2023-04-07,29.0,77.75,0.0
2023-04-07,29.0,78.0,0.0
2023-04-07,29.0,78.25,0.0
2023-04-07,29.0,78.5,0.0
2023-04-07,29.0,78.75,0.0
2023-04-07,29.0,79.0,0.0
2023-04-07,29.0,79.25,0.0
2023-04-07,29.0,79.5,0.0
2023-04-07,29.0,79.75,0.0
2023-04-07,29.0,80.0,0.0
2023-04-07,29.0,80.25,
2023-04-07,29.0,80.5,
2023-04-07,29.0,80.75,
2023-04-07,29.0,81.0,
2023-04-07,29.25,77.75,0.0
2023-04-07,29.25,78.0,0.0
2023-04-07,29.25,78.25,0.0
2023-04-07,29.25,78.5,0.0
2023-04-07,29.25,78.75,0.0
2023-04-07,29.25,79.0,0.0
2023-04-07,29.25,79.25,0.0
2023-04-07,29.25,79.5,0.0
2023-04-07,29.25,79.75,0.0
2023-04-07,29.25,80.0,0.0
2023-04-07,29.25,80.25,0.0
2023-04-07,29.25,80.5,
2023-04-07,29.25,80.75,
2023-04-07,29.25,81.0,
2023-04-07,29.5,77.75,0.0
2023-04-07,29.5,78.0,0.0
2023-04-07,29.5,78.25,0.0
2023-04-07,29.5,78.5,0.0
2023-04-07,29.5,78.75,0.0
2023-04-07,29.5,79.0,0.0
2023-04-07,29.5,79.25,0.0
2023-04-07,29.5,79.5,0.0
2023-04-07,29.5,79.75,0.0
2023-04-07,29.5,80.0,0.0
2023-04-07,29.5,80.25,0.0
2023-04-07,29.5,80.5,
2023-04-07,29.5,80.75,
2023-04-07,29.5,81.0,
2023-04-07,29.75,77.75,0.0
2023-04-07,29.75,78.0,0.0
2023-04-07,29.75,78.25,0.0
2023-04-07,29.75,78.5,0.0
2023-04-07,29.75,78.75,0.0
2023-04-07,29.75,79.0,0.0
2023-04-07,29.75,79.25,0.0
2023-04-07,29.75,79.5,0.0
2023-04-07,29.75,79.75,0.0
2023-04-07,29.75,80.0,0.0
2023-04-07,29.75,80.25,0.0
2023-04-07,29.75,80.5,
2023-04-07,29.75,80.75,
2023-04-07,29.75,81.0,
2023-04-07,30.0,77.75,0.0
2023-04-07,30.0,78.0,0.0
2023-04-07,30.0,78.25,0.0
2023-04-07,30.0,78.5,0.0
2023-04-07,30.0,78.75,0.0
2023-04-07,30.0,79.0,0.0
2023-04-07,30.0,79.25,0.0
2023-04-07,30.0,79.5,0.0
2023-04-07,30.0,79.75,0.0
2023-04-07,30.0,80.0,0.0
2023-04-07,30.0,80.25,0.0
2023-04-07,30.0,80.5,0.0
2023-04-07,30.0,80.75,
2023-04-07,30.0,81.0,
2023-04-07,30.25,77.75,0.0
2023-04-07,30.25,78.0,0.0
2023-04-07,30.25,78.25,0.0
2023-04-07,30.25,78.5,0.0
2023-04-07,30.25,78.75,0.0
2023-04-07,30.25,79.0,0.0
2023-04-07,30.25,79.25,0.0
2023-04-07,30.25,79.5,0.0
2023-04-07,30.25,79.75,0.0
2023-04-07,30.25,80.0,0.0
2023-04-07,30.25,80.25,0.0
2023-04-07,30.25,80.5,0.0
2023-04-07,30.25,80.75,0.0
2023-04-07,30.25,81.0,0.0
2023-04-07,30.5,77.75,0.0
2023-04-07,30.5,78.0,0.0
2023-04-07,30.5,78.25,0.0
2023-04-07,30.5,78.5,0.0
2023-04-07,30.5,78.75,0.0
2023-04-07,30.5,79.0,0.0
2023-04-07,30.5,79.25,0.0
2023-04-07,30.5,79.5,0.0
2023-04-07,30.5,79.75,0.0
2023-04-07,30.5,80.0,0.0
2023-04-07,30.5,80.25,0.0
2023-04-07,30.5,80.5,0.0
2023-04-07,30.5,80.75,0.0
2023-04-07,30.5,81.0,
2023-04-07,30.75,77.75,0.0
2023-04-07,30.75,78.0,0.0
2023-04-07,30.75,78.25,0.0
2023-04-07,30.75,78.5,0.0
2023-04-07,30.75,78.75,0.0
2023-04-07,30.75,79.0,0.0
2023-04-07,30.75,79.25,0.0
2023-04-07,30.75,79.5,0.0
2023-04-07,30.75,79.75,0.0
2023-04-07,30.75,80.0,0.0
2023-04-07,30.75,80.25,0.0
2023-04-07,30.75,80.5,
2023-04-07,30.75,80.75,
2023-04-07,30.75,81.0,
2023-04-07,31.0,77.75,0.0
2023-04-07,31.0,78.0,0.0
2023-04-07,31.0,78.25,0.0
2023-04-07,31.0,78.5,0.0
2023-04-07,31.0,78.75,0.0
2023-04-07,31.0,79.0,0.0
2023-04-07,31.0,79.25,0.0
2023-04-07,31.0,79.5,0.0
2023-04-07,31.0,79.75,0.0
2023-04-07,31.0,80.0,0.0
2023-04-07,31.0,80.25,
2023-04-07,31.0,80.5,
2023-04-07,31.0,80.75,
2023-04-07,31.0,81.0,
2023-04-07,31.25,77.75,0.0
2023-04-07,31.25,78.0,0.0
2023-04-07,31.25,78.25,0.0
2023-04-07,31.25,78.5,0.0
2023-04-07,31.25,78.75,0.0
2023-04-07,31.25,79.0,0.0
2023-04-07,31.25,79.25,0.0
2023-04-07,31.25,79.5,0.0
2023-04-07,31.25,79.75,
2023-04-07,31.25,80.0,
2023-04-07,31.25,80.25,
2023-04-07,31.25,80.5,
2023-04-07,31.25,80.75,
2023-04-07,31.25,81.0,
2023-04-08,28.75,77.75,0.0
2023-04-08,28.75,78.0,0.0
2023-04-08,28.75,78.25,0.0
2023-04-08,28.75,78.5,0.0
2023-04-08,28.75,78.75,0.0
2023-04-08,28.75,79.0,0.0
2023-04-08,28.75,79.25,0.0
2023-04-08,28.75,79.5,0.0
2023-04-08,28.75,79.75,0.0
2023-04-08,28.75,80.0,0.0
2023-04-08,28.75,80.25,0.0
2023-04-08,28.75,80.5,0.0
2023-04-08,28.75,80.75,0.0
2023-04-08,28.75,81.0,
2023-04-08,29.0,77.75,0.0
2023-04-08,29.0,78.0,0.0
2023-04-08,29.0,78.25,0.0
2023-04-08,29.0,78.5,0.0
2023-04-08,29.0,78.75,0.0
2023-04-08,29.0,79.0,0.0
2023-04-08,29.0,79.25,0.0
2023-04-08,29.0,79.5,0.0
2023-04-08,29.0,79.75,0.0
2023-04-08,29.0,80.0,0.0
2023-04-08,29.0,80.25,
2023-04-08,29.0,80.5,
2023-04-08,29.0,80.75,
2023-04-08,29.0,81.0,
2023-04-08,29.25,77.75,0.0
2023-04-08,29.25,78.0,0.0
2023-04-08,29.25,78.25,0.0
2023-04-08,29.25,78.5,0.0
2023-04-08,29.25,78.75,0.0
2023-04-08,29.25,79.0,0.0
2023-04-08,29.25,79.25,0.0
2023-04-08,29.25,79.5,0.0
2023-04-08,29.25,79.75,0.0
2023-04-08,29.25,80.0,0.0
2023-04-08,29.25,80.25,0.0
2023-04-08,29.25,80.5,
2023-04-08,29.25,80.75,
2023-04-08,29.25,81.0,
2023-04-08,29.5,77.75,0.0
2023-04-08,29.5,78.0,0.0
2023-04-08,29.5,78.25,0.0
2023-04-08,29.5,78.5,0.0
2023-04-08,29.5,78.75,0.0
2023-04-08,29.5,79.0,0.0
2023-04-08,29.5,79.25,0.0
2023-04-08,29.5,79.5,0.0
2023-04-08,29.5,79.75,0.0
2023-04-08,29.5,80.0,0.0
2023-04-08,29.5,80.25,0.0
2023-04-08,29.5,80.5,
2023-04-08,29.5,80.75,
2023-04-08,29.5,81.0,
2023-04-08,29.75,77.75,0.0
2023-04-08,29.75,78.0,0.0
2023-04-08,29.75,78.25,0.0
2023-04-08,29.75,78.5,0.0
2023-04-08,29.75,78.75,0.0
2023-04-08,29.75,79.0,0.0
2023-04-08,29.75,79.25,0.0
2023-04-08,29.75,79.5,0.0
2023-04-08,29.75,79.75,0.0
2023-04-08,29.75,80.0,0.0
2023-04-08,29.75,80.25,0.0
2023-04-08,29.75,80.5,
2023-04-08,29.75,80.75,
2023-04-08,29.75,81.0,
2023-04-08,30.0,77.75,0.0
2023-04-08,30.0,78.0,0.0
2023-04-08,30.0,78.25,0.0
2023-04-08,30.0,78.5,0.0
2023-04-08,30.0,78.75,0.0
2023-04-08,30.0,79.0,0.0
2023-04-08,30.0,79.25,0.0
2023-04-08,30.0,79.5,0.0
2023-04-08,30.0,79.75,0.0
2023-04-08,30.0,80.0,0.0
2023-04-08,30.0,80.25,0.0
2023-04-08,30.0,80.5,0.0
2023-04-08,30.0,80.75,
2023-04-08,30.0,81.0,
2023-04-08,30.25,77.75,0.0
2023-04-08,30.25,78.0,0.0
2023-04-08,30.25,78.25,0.0
2023-04-08,30.25,78.5,0.0
2023-04-08,30.25,78.75,0.0
2023-04-08,30.25,79.0,0.0
2023-04-08,30.25,79.25,0.0
2023-04-08,30.25,79.5,0.0
2023-04-08,30.25,79.75,0.0
2023-04-08,30.25,80.0,0.0
2023-04-08,30.25,80.25,0.0
2023-04-08,30.25,80.5,0.0
2023-04-08,30.25,80.75,0.0
2023-04-08,30.25,81.0,0.0
2023-04-08,30.5,77.75,0.0
2023-04-08,30.5,78.0,0.0
2023-04-08,30.5,78.25,0.0
2023-04-08,30.5,78.5,0.0
2023-04-08,30.5,78.75,0.0
2023-04-08,30.5,79.0,0.0
2023-04-08,30.5,79.25,0.0
2023-04-08,30.5,79.5,0.0
2023-04-08,30.5,79.75,0.0
2023-04-08,30.5,80.0,0.0
2023-04-08,30.5,80.25,0.0
2023-04-08,30.5,80.5,0.0
2023-04-08,30.5,80.75,0.0
2023-04-08,30.5,81.0,
2023-04-08,30.75,77.75,0.0
2023-04-08,30.75,78.0,0.0
2023-04-08,30.75,78.25,0.0
2023-04-08,30.75,78.5,0.0
2023-04-08,30.75,78.75,0.0
2023-04-08,30.75,79.0,0.0
2023-04-08,30.75,79.25,0.0
2023-04-08,30.75,79.5,0.0
2023-04-08,30.75,79.75,0.0
2023-04-08,30.75,80.0,0.0
2023-04-08,30.75,80.25,0.0
2023-04-08,30.75,80.5,
2023-04-08,30.75,80.75,
2023-04-08,30.75,81.0,
2023-04-08,31.0,77.75,0.0
2023-04-08,31.0,78.0,0.0
2023-04-08,31.0,78.25,0.0
2023-04-08,31.0,78.5,0.0
2023-04-08,31.0,78.75,0.0
2023-04-08,31.0,79.0,0.0
2023-04-08,31.0,79.25,0.0
2023-04-08,31.0,79.5,0.0
2023-04-08,31.0,79.75,0.0
2023-04-08,31.0,80.0,0.0
2023-04-08,31.0,80.25,
2023-04-08,31.0,80.5,
2023-04-08,31.0,80.75,
2023-04-08,31.0,81.0,
2023-04-08,31.25,77.75,0.0
2023-04-08,31.25,78.0,0.0
2023-04-08,31.25,78.25,0.0
2023-04-08,31.25,78.5,0.0
2023-04-08,31.25,78.75,0.0
2023-04-08,31.25,79.0,0.0
2023-04-08,31.25,79.25,0.0
2023-04-08,31.25,79.5,0.0
2023-04-08,31.25,79.75,
2023-04-08,31.25,80.0,
2023-04-08,31.25,80.25,
2023-04-08,31.25,80.5,
2023-04-08,31.25,80.75,
2023-04-08,31.25,81.0,
2023-04-09,28.75,77.75,0.0
2023-04-09,28.75,78.0,0.0
2023-04-09,28.75,78.25,0.0
2023-04-09,28.75,78.5,0.0
2023-04-09,28.75,78.75,0.0
2023-04-09,28.75,79.0,0.0
2023-04-09,28.75,79.25,0.0
2023-04-09,28.75,79.5,0.0
2023-04-09,28.75,79.75,0.0
2023-04-09,28.75,80.0,0.0
2023-04-09,28.75,80.25,0.0
2023-04-09,28.75,80.5,0.0
2023-04-09,28.75,80.75,0.0
2023-04-09,28.75,81.0,
2023-04-09,29.0,77.75,0.0
2023-04-09,29.0,78.0,0.0
2023-04-09,29.0,78.25,0.0
2023-04-09,29.0,78.5,0.0
2023-04-09,29.0,78.75,0.0
2023-04-09,29.0,79.0,0.0
2023-04-09,29.0,79.25,0.0
2023-04-09,29.0,79.5,0.0
2023-04-09,29.0,79.75,0.0
2023-04-09,29.0,80.0,0.0
2023-04-09,29.0,80.25,
2023-04-09,29.0,80.5,
2023-04-09,29.0,80.75,
2023-04-09,29.0,81.0,
2023-04-09,29.25,77.75,0.0
2023-04-09,29.25,78.0,0.0
2023-04-09,29.25,78.25,0.0
2023-04-09,29.25,78.5,0.0
2023-04-09,29.25,78.75,0.0
2023-04-09,29.25,79.0,0.0
2023-04-09,29.25,79.25,0.0
2023-04-09,29.25,79.5,0.0
2023-04-09,29.25,79.75,0.0
2023-04-09,29.25,80.0,0.0
2023-04-09,29.25,80.25,0.0
2023-04-09,29.25,80.5,
2023-04-09,29.25,80.75,
2023-04-09,29.25,81.0,
2023-04-09,29.5,77.75,0.0
2023-04-09,29.5,78.0,0.0
2023-04-09,29.5,78.25,0.0
2023-04-09,29.5,78.5,0.0
2023-04-09,29.5,78.75,0.0
2023-04-09,29.5,79.0,0.0
2023-04-09,29.5,79.25,0.0
2023-04-09,29.5,79.5,0.0
2023-04-09,29.5,79.75,0.0
2023-04-09,29.5,80.0,0.0
2023-04-09,29.5,80.25,0.0
2023-04-09,29.5,80.5,
2023-04-09,29.5,80.75,
2023-04-09,29.5,81.0,
2023-04-09,29.75,77.75,0.0
2023-04-09,29.75,78.0,0.0
2023-04-09,29.75,78.25,0.0
2023-04-09,29.75,78.5,0.0
2023-04-09,29.75,78.75,0.0
2023-04-09,29.75,79.0,0.0
2023-04-09,29.75,79.25,0.0
2023-04-09,29.75,79.5,0.0
2023-04-09,29.75,79.75,0.0
2023-04-09,29.75,80.0,0.0
2023-04-09,29.75,80.25,0.0
2023-04-09,29.75,80.5,
2023-04-09,29.75,80.75,
2023-04-09,29.75,81.0,
2023-04-09,30.0,77.75,0.0
2023-04-09,30.0,78.0,0.0
2023-04-09,30.0,78.25,0.0
2023-04-09,30.0,78.5,0.0
2023-04-09,30.0,78.75,0.0
2023-04-09,30.0,79.0,0.8929297924041748
2023-04-09,30.0,79.25,0.0
2023-04-09,30.0,79.5,0.0
2023-04-09,30.0,79.75,0.0
2023-04-09,30.0,80.0,0.0
2023-04-09,30.0,80.25,0.0
2023-04-09,30.0,80.5,0.0
2023-04-09,30.0,80.75,
2023-04-09,30.0,81.0,
2023-04-09,30.25,77.75,0.0
2023-04-09,30.25,78.0,0.0
2023-04-09,30.25,78.25,0.0
2023-04-09,30.25,78.5,0.0
2023-04-09,30.25,78.75,0.0
2023-04-09,30.25,79.0,4.185336112976074
2023-04-09,30.25,79.25,1.0041929483413696
2023-04-09,30.25,79.5,0.0
2023-04-09,30.25,79.75,0.0
2023-04-09,30.25,80.0,0.0
2023-04-09,30.25,80.25,0.0
2023-04-09,30.25,80.5,0.0
2023-04-09,30.25,80.75,0.0
2023-04-09,30.25,81.0,0.0
2023-04-09,30.5,77.75,0.0
2023-04-09,30.5,78.0,0.31458717584609985
2023-04-09,30.5,78.25,0.083134226500988
2023-04-09,30.5,78.5,0.0
2023-04-09,30.5,78.75,0.0
2023-04-09,30.5,79.0,0.3498629927635193
2023-04-09,30.5,79.25,0.26789671182632446
2023-04-09,30.5,79.5,0.08282755315303802
2023-04-09,30.5,79.75,0.0
2023-04-09,30.5,80.0,0.0
2023-04-09,30.5,80.25,0.0
2023-04-09,30.5,80.5,0.0
2023-04-09,30.5,80.75,0.0
2023-04-09,30.5,81.0,
2023-04-09,30.75,77.75,0.0
2023-04-09,30.75,78.0,0.0
2023-04-09,30.75,78.25,0.0
2023-04-09,30.75,78.5,0.0
2023-04-09,30.75,78.75,0.0
2023-04-09,30.75,79.0,0.3930469751358032
2023-04-09,30.75,79.25,0.22699519991874695
2023-04-09,30.75,79.5,0.13660036027431488
2023-04-09,30.75,79.75,0.11645123362541199
2023-04-09,30.75,80.0,0.0
2023-04-09,30.75,80.25,0.0
2023-04-09,30.75,80.5,
2023-04-09,30.75,80.75,
2023-04-09,30.75,81.0,
2023-04-09,31.0,77.75,0.0
2023-04-09,31.0,78.0,0.0
2023-04-09,31.0,78.25,0.0
2023-04-09,31.0,78.5,0.0
2023-04-09,31.0,78.75,0.0
2023-04-09,31.0,79.0,0.18592266738414764
2023-04-09,31.0,79.25,0.25385093688964844
2023-04-09,31.0,79.5,0.20846237242221832
